ICD10_Code,ICD10_Description,'ICD-10-CM CODE','ICD-10-CM CODE DESCRIPTION','Default CCSR CATEGORY IP','Default CCSR CATEGORY DESCRIPTION IP','Default CCSR CATEGORY OP','Default CCSR CATEGORY DESCRIPTION OP','CCSR CATEGORY 1','CCSR CATEGORY 1 DESCRIPTION','CCSR CATEGORY 2','CCSR CATEGORY 2 DESCRIPTION','CCSR CATEGORY 3','CCSR CATEGORY 3 DESCRIPTION','CCSR CATEGORY 4','CCSR CATEGORY 4 DESCRIPTION','CCSR CATEGORY 5','CCSR CATEGORY 5 DESCRIPTION','CCSR CATEGORY 6','CCSR CATEGORY 6 DESCRIPTION'
G552,脊椎症における神経根及び神経そう＜叢＞の圧迫（M47.-†）,,,,,,,,,,,,,,,,,,
G553,その他の脊柱障害における神経根及び神経そう＜叢＞の圧迫（M45－M46†，M48.-†，M53－M54†）,,,,,,,,,,,,,,,,,,
G558,他に分類されるその他の疾患における神経根及び神経そう＜叢＞の圧迫,,,,,,,,,,,,,,,,,,
G56,上肢の単ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G57,下肢の単ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G58,その他の単ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G590,糖尿病性単ニューロパチ＜シ＞ー（共通４桁項目.4を伴うE10－E14†）,,,,,,,,,,,,,,,,,,
G598,他に分類される疾患におけるその他の単ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G60,遺伝性及び特発性ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G61,炎症性多発（性）ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G62,その他の多発（性）ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G630,他に分類される感染症及び寄生虫症における多発（性）ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G631,新生物＜腫瘍＞性疾患における多発（性）ニューロパチ＜シ＞ー（C00－D48†）,,,,,,,,,,,,,,,,,,
G632,糖尿病性多発（性）ニューロパチ＜シ＞ー（共通４桁項目.4を伴うE10－E14†）,,,,,,,,,,,,,,,,,,
G633,その他の内分泌疾患及び代謝疾患における多発（性）ニューロパチ＜シ＞ー（E00－E07†，E15－E16†，E20－E34†，E70－E89†）,,,,,,,,,,,,,,,,,,
G634,栄養欠乏症における多発（性）ニューロパチ＜シ＞ー（E40－E64†）,,,,,,,,,,,,,,,,,,
G635,全身性結合組織障害における多発（性）ニューロパチ＜シ＞ー（M30－M35†）,,,,,,,,,,,,,,,,,,
G636,その他の筋骨格障害における多発（性）ニューロパチ＜シ＞ー（M00－M25†，M40－M96†）,,,,,,,,,,,,,,,,,,
G638,他に分類されるその他の疾患における多発（性）ニューロパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G70,重症筋無力症及びその他の神経筋障害,,,,,,,,,,,,,,,,,,
G71,原発性筋障害,,,,,,,,,,,,,,,,,,
G72,その他のミオパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G73,他に分類される疾患における神経筋接合部及び筋の障害,,,,,,,,,,,,,,,,,,
G730,内分泌疾患における筋無力（症）症候群,,,,,,,,,,,,,,,,,,
G732,新生物＜腫瘍＞性疾患におけるその他の筋無力（症）症候群（C00－D48†）,,,,,,,,,,,,,,,,,,
G734,他に分類される感染症及び寄生虫症におけるミオパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G735,内分泌疾患におけるミオパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G736,代謝疾患におけるミオパチ＜シ＞ー,,,,,,,,,,,,,,,,,,
G80,脳性麻痺,,,,,,,,,,,,,,,,,,
G81,片麻痺,,,,,,,,,,,,,,,,,,
G82,対麻痺及び四肢麻痺,,,,,,,,,,,,,,,,,,
G820,し＜弛＞緩性対麻痺,,,,,,,,,,,,,,,,,,
G821,けい＜痙＞性対麻痺,,,,,,,,,,,,,,,,,,
G823,し＜弛＞緩性四肢麻痺,,,,,,,,,,,,,,,,,,
G824,けい＜痙＞性四肢麻痺,,,,,,,,,,,,,,,,,,
G83,その他の麻痺性症候群,,,,,,,,,,,,,,,,,,
G90,自律神経系の障害,,,,,,,,,,,,,,,,,,
G91,水頭症,,,,,,,,,,,,,,,,,,
G93,脳のその他の障害,,,,,,,,,,,,,,,,,,
G940,他に分類される感染症及び寄生虫症における水頭症（A00－B99†）,,,,,,,,,,,,,,,,,,
G941,新生物＜腫瘍＞性疾患における水頭症（C00－D48†）,,,,,,,,,,,,,,,,,,
G942,他に分類されるその他の疾患における水頭症,,,,,,,,,,,,,,,,,,
G948,他に分類される疾患における脳のその他の明示された障害,,,,,,,,,,,,,,,,,,
G95,その他の脊髄疾患,,,,,,,,,,,,,,,,,,
G96,中枢神経系のその他の障害,,,,,,,,,,,,,,,,,,
G97,神経系の処置後障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
G979,神経系の処置後障害，詳細不明,,,,,,,,,,,,,,,,,,
G98,神経系のその他の障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
G99,他に分類される疾患における神経系のその他の障害,,,,,,,,,,,,,,,,,,
G991,他に分類されるその他の疾患における自律神経系のその他の障害,,,,,,,,,,,,,,,,,,
VII,眼及び付属器の疾患（H00－H59）,,,,,,,,,,,,,,,,,,
H00,麦粒腫及びさん＜霰＞粒腫,,,,,,,,,,,,,,,,,,
H01,眼瞼のその他の炎症,,,,,,,,,,,,,,,,,,
H02,眼瞼のその他の障害,,,,,,,,,,,,,,,,,,
H03,他に分類される疾患における眼瞼の障害,,,,,,,,,,,,,,,,,,
H030,他に分類される疾患における眼瞼の寄生虫症,,,,,,,,,,,,,,,,,,
H031,他に分類されるその他の感染症における眼瞼の障害,,,,,,,,,,,,,,,,,,
H038,他に分類されるその他の疾患における眼瞼の障害,,,,,,,,,,,,,,,,,,
H04,涙器の障害,,,,,,,,,,,,,,,,,,
H05,眼窩の障害,,,,,,,,,,,,,,,,,,
H06,他に分類される疾患における涙器及び眼窩の障害,,,,,,,,,,,,,,,,,,
H060,他に分類される疾患における涙器の障害,,,,,,,,,,,,,,,,,,
H061,他に分類される疾患における眼窩の寄生虫症,,,,,,,,,,,,,,,,,,
H062,甲状腺機能異常性眼球突出（症）（E05.-†）,,,,,,,,,,,,,,,,,,
H063,他に分類される疾患における眼窩のその他の障害,,,,,,,,,,,,,,,,,,
H10,結膜炎,,,,,,,,,,,,,,,,,,
H11,結膜のその他の障害,,,,,,,,,,,,,,,,,,
H13,他に分類される疾患における結膜の障害,,,,,,,,,,,,,,,,,,
H130,結膜のフィラリア症＜糸状虫症＞（B74.-†）,,,,,,,,,,,,,,,,,,
H131,他に分類される感染症及び寄生虫症における結膜炎,,,,,,,,,,,,,,,,,,
H132,他に分類されるその他の疾患における結膜炎,,,,,,,,,,,,,,,,,,
H133,眼性類天疱瘡（L12.-†）,,,,,,,,,,,,,,,,,,
H138,他に分類される疾患における結膜のその他の障害,,,,,,,,,,,,,,,,,,
H15,強膜の障害,,,,,,,,,,,,,,,,,,
H16,角膜炎,,,,,,,,,,,,,,,,,,
H17,角膜瘢痕及び混濁,,,,,,,,,,,,,,,,,,
H18,角膜のその他の障害,,,,,,,,,,,,,,,,,,
H19,他に分類される疾患における強膜及び角膜の障害,,,,,,,,,,,,,,,,,,
H190,他に分類される疾患における強膜炎及び上強膜炎,,,,,,,,,,,,,,,,,,
H191,ヘルペスウイルス（性）角膜炎及び角結膜炎（B00.5†）,,,,,,,,,,,,,,,,,,
H192,他に分類されるその他の感染症及び寄生虫症における角膜炎及び角結膜炎,,,,,,,,,,,,,,,,,,
H193,他に分類されるその他の疾患における角膜炎及び角結膜炎,,,,,,,,,,,,,,,,,,
H198,他に分類される疾患における強膜及び角膜のその他の障害,,,,,,,,,,,,,,,,,,
H20,虹彩毛様体炎,,,,,,,,,,,,,,,,,,
H21,虹彩及び毛様体のその他の障害,,,,,,,,,,,,,,,,,,
H220,他に分類される感染症及び寄生虫症における虹彩毛様体炎,,,,,,,,,,,,,,,,,,
H221,他に分類されるその他の疾患における虹彩毛様体炎,,,,,,,,,,,,,,,,,,
H228,他に分類される疾患における虹彩及び毛様体のその他の障害,,,,,,,,,,,,,,,,,,
H25,老人性白内障,,,,,,,,,,,,,,,,,,
H26,その他の白内障,,,,,,,,,,,,,,,,,,
H27,水晶体のその他の障害,,,,,,,,,,,,,,,,,,
H280,糖尿病（性）白内障（共通４桁項目.3を伴うE10－E14†）,,,,,,,,,,,,,,,,,,
H281,その他の内分泌，栄養及び代謝疾患における白内障,,,,,,,,,,,,,,,,,,
H282,他に分類されるその他の疾患における白内障,,,,,,,,,,,,,,,,,,
H288,他に分類される疾患における水晶体のその他の障害,,,,,,,,,,,,,,,,,,
H30,網脈絡膜の炎症,,,,,,,,,,,,,,,,,,
H31,脈絡膜のその他の障害,,,,,,,,,,,,,,,,,,
H320,他に分類される感染症及び寄生虫症における網脈絡膜の炎症,,,,,,,,,,,,,,,,,,
H328,他に分類される疾患におけるその他の網脈絡膜の障害,,,,,,,,,,,,,,,,,,
H33,網膜剥離及び裂孔,,,,,,,,,,,,,,,,,,
H335,その他の網膜剥離,,,,,,,,,,,,,,,,,,
H34,網膜血管閉塞症,,,,,,,,,,,,,,,,,,
H35,その他の網膜障害,,,,,,,,,,,,,,,,,,
H360,糖尿病（性）網膜症（共通４桁項目.3を伴うE10－E14†）,,,,,,,,,,,,,,,,,,
H40,緑内障,,,,,,,,,,,,,,,,,,
H420,内分泌，栄養及び代謝疾患における緑内障,,,,,,,,,,,,,,,,,,
H428,他に分類されるその他の疾患における緑内障,,,,,,,,,,,,,,,,,,
H43,硝子体の障害,,,,,,,,,,,,,,,,,,
H44,眼球の障害,,,,,,,,,,,,,,,,,,
H45,他に分類される疾患における硝子体及び眼球の障害,,,,,,,,,,,,,,,,,,
H450,他に分類される疾患における硝子体出血,,,,,,,,,,,,,,,,,,
H451,他に分類される疾患における眼内炎,,,,,,,,,,,,,,,,,,
H458,他に分類される疾患における硝子体及び眼球のその他の障害,,,,,,,,,,,,,,,,,,
H46,視神経炎,,,,,,,,,,,,,,,,,,
H47,視神経［第２脳神経］及び視（覚）路のその他の障害,,,,,,,,,,,,,,,,,,
H477,視（覚）路の障害，詳細不明,,,,,,,,,,,,,,,,,,
H48,他に分類される疾患における視神経［第２脳神経］及び視（覚）路の障害,,,,,,,,,,,,,,,,,,
H480,他に分類される疾患における視神経萎縮,,,,,,,,,,,,,,,,,,
H481,他に分類される疾患における球後視神経炎,,,,,,,,,,,,,,,,,,
H488,他に分類される疾患における視神経及び視（覚）路のその他の障害,,,,,,,,,,,,,,,,,,
H49,麻痺性斜視,,,,,,,,,,,,,,,,,,
H50,その他の斜視,,,,,,,,,,,,,,,,,,
H51,両眼運動のその他の障害,,,,,,,,,,,,,,,,,,
H52,屈折及び調節の障害,,,,,,,,,,,,,,,,,,
H53,視覚障害,,,,,,,,,,,,,,,,,,
H54,両眼性及び単眼性視覚障害（盲を含む）,,,,,,,,,,,,,,,,,,
H549,（両眼性）視覚障害，詳細不明,,,,,,,,,,,,,,,,,,
H55,眼振及びその他の不規則眼球運動,,,,,,,,,,,,,,,,,,
H57,眼及び付属器のその他の障害,,,,,,,,,,,,,,,,,,
H58,他に分類される疾患における眼及び付属器のその他の障害,,,,,,,,,,,,,,,,,,
H580,他に分類される疾患における瞳孔機能異常,,,,,,,,,,,,,,,,,,
H581,他に分類される疾患における視覚障害,,,,,,,,,,,,,,,,,,
H588,他に分類される疾患における眼及び付属器のその他の明示された障害,,,,,,,,,,,,,,,,,,
H59,眼及び付属器の処置後障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
H599,眼及び付属器の処置後障害，詳細不明,,,,,,,,,,,,,,,,,,
VIII,耳及び乳様突起の疾患（H60－H95）,,,,,,,,,,,,,,,,,,
H60,外耳炎,,,,,,,,,,,,,,,,,,
H61,その他の外耳障害,,,,,,,,,,,,,,,,,,
H62,他に分類される疾患における外耳障害,,,,,,,,,,,,,,,,,,
H620,他に分類される細菌性疾患における外耳炎,,,,,,,,,,,,,,,,,,
H621,他に分類されるウイルス性疾患における外耳炎,,,,,,,,,,,,,,,,,,
H622,真菌症における外耳炎,,,,,,,,,,,,,,,,,,
H623,他に分類されるその他の感染症及び寄生虫症における外耳炎,,,,,,,,,,,,,,,,,,
H65,非化膿性中耳炎,,,,,,,,,,,,,,,,,,
H66,化膿性及び詳細不明の中耳炎,,,,,,,,,,,,,,,,,,
H67,他に分類される疾患における中耳炎,,,,,,,,,,,,,,,,,,
H670,他に分類される細菌性疾患における中耳炎,,,,,,,,,,,,,,,,,,
H678,他に分類されるその他の疾患における中耳炎,,,,,,,,,,,,,,,,,,
H68,耳管炎及び耳管閉塞,,,,,,,,,,,,,,,,,,
H69,その他の耳管障害,,,,,,,,,,,,,,,,,,
H70,乳（様）突（起）炎及び関連病態,,,,,,,,,,,,,,,,,,
H71,中耳真珠腫,,,,,,,,,,,,,,,,,,
H72,鼓膜穿孔,,,,,,,,,,,,,,,,,,
H73,鼓膜のその他の障害,,,,,,,,,,,,,,,,,,
H74,中耳及び乳様突起のその他の障害,,,,,,,,,,,,,,,,,,
H75,他に分類される疾患における中耳及び乳様突起のその他の障害,,,,,,,,,,,,,,,,,,
H80,耳硬化症,,,,,,,,,,,,,,,,,,
H81,前庭機能障害,,,,,,,,,,,,,,,,,,
H82,他に分類される疾患におけるめまい＜眩暈＞症候群,,,,,,,,,,,,,,,,,,
H83,その他の内耳疾患,,,,,,,,,,,,,,,,,,
H90,伝音及び感音難聴,,,,,,,,,,,,,,,,,,
H91,その他の難聴,,,,,,,,,,,,,,,,,,
H92,耳痛及び耳内貯留,,,,,,,,,,,,,,,,,,
H93,耳のその他の障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
H94,他に分類される疾患における耳のその他の障害,,,,,,,,,,,,,,,,,,
H95,耳及び乳様突起の処置後障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
H959,耳及び乳様突起の処置後障害，詳細不明,,,,,,,,,,,,,,,,,,
IX,循環器系の疾患（I00－I99）,,,,,,,,,,,,,,,,,,
I01,心臓併発症を伴うリウマチ熱,,,,,,,,,,,,,,,,,,
I02,リウマチ性舞踏病,,,,,,,,,,,,,,,,,,
I05,リウマチ性僧帽弁疾患,,,,,,,,,,,,,,,,,,
I06,リウマチ性大動脈弁疾患,,,,,,,,,,,,,,,,,,
I07,リウマチ性三尖弁疾患,,,,,,,,,,,,,,,,,,
I08,連合弁膜症,,,,,,,,,,,,,,,,,,
I09,その他のリウマチ性心疾患,,,,,,,,,,,,,,,,,,
I11,高血圧性心疾患,,,,,,,,,,,,,,,,,,
I12,高血圧性腎疾患,,,,,,,,,,,,,,,,,,
I13,高血圧性心腎疾患,,,,,,,,,,,,,,,,,,
I139,高血圧性心腎疾患，詳細不明,,,,,,,,,,,,,,,,,,
I15,二次性＜続発性＞高血圧（症）,,,,,,,,,,,,,,,,,,
I20,狭心症,,,,,,,,,,,,,,,,,,
I21,急性心筋梗塞,,,,,,,,,,,,,,,,,,
I22,再発性心筋梗塞,,,,,,,,,,,,,,,,,,
I23,急性心筋梗塞の続発合併症,,,,,,,,,,,,,,,,,,
I24,その他の急性虚血性心疾患,,,,,,,,,,,,,,,,,,
I25,慢性虚血性心疾患,,,,,,,,,,,,,,,,,,
I250,アテロ－ム＜じゅく＜粥＞状＞硬化性心血管疾患と記載されたもの,,,,,,,,,,,,,,,,,,
I26,肺塞栓症,,,,,,,,,,,,,,,,,,
I27,その他の肺性心疾患,,,,,,,,,,,,,,,,,,
I28,その他の肺血管の疾患,,,,,,,,,,,,,,,,,,
I30,急性心膜炎,,,,,,,,,,,,,,,,,,
I31,心膜のその他の疾患,,,,,,,,,,,,,,,,,,
I320,他に分類される細菌性疾患における心膜炎,,,,,,,,,,,,,,,,,,
I321,他に分類されるその他の感染症及び寄生虫症における心膜炎,,,,,,,,,,,,,,,,,,
I328,他に分類されるその他の疾患における心膜炎,,,,,,,,,,,,,,,,,,
I33,急性及び亜急性心内膜炎,,,,,,,,,,,,,,,,,,
I34,非リウマチ性僧帽弁障害,,,,,,,,,,,,,,,,,,
I35,非リウマチ性大動脈弁障害,,,,,,,,,,,,,,,,,,
I36,非リウマチ性三尖弁障害,,,,,,,,,,,,,,,,,,
I37,肺動脈弁障害,,,,,,,,,,,,,,,,,,
I390,他に分類される疾患における僧帽弁障害,,,,,,,,,,,,,,,,,,
I391,他に分類される疾患における大動脈弁障害,,,,,,,,,,,,,,,,,,
I392,他に分類される疾患における三尖弁障害,,,,,,,,,,,,,,,,,,
I393,他に分類される疾患における肺動脈弁障害,,,,,,,,,,,,,,,,,,
I394,他に分類される疾患における連合弁膜症,,,,,,,,,,,,,,,,,,
I398,弁膜不詳の心内膜炎，他に分類される疾患におけるもの,,,,,,,,,,,,,,,,,,
I40,急性心筋炎,,,,,,,,,,,,,,,,,,
I410,他に分類される細菌性疾患における心筋炎,,,,,,,,,,,,,,,,,,
I411,他に分類されるウイルス性疾患における心筋炎,,,,,,,,,,,,,,,,,,
I412,他に分類されるその他の感染症及び寄生虫症における心筋炎,,,,,,,,,,,,,,,,,,
I418,他に分類されるその他の疾患における心筋炎,,,,,,,,,,,,,,,,,,
I42,心筋症,,,,,,,,,,,,,,,,,,
I430,他に分類される感染症及び寄生虫症における心筋症,,,,,,,,,,,,,,,,,,
I431,代謝疾患における心筋症,,,,,,,,,,,,,,,,,,
I432,栄養性疾患における心筋症,,,,,,,,,,,,,,,,,,
I438,他に分類されるその他の疾患における心筋症,,,,,,,,,,,,,,,,,,
I44,房室ブロック及び左脚ブロック,,,,,,,,,,,,,,,,,,
I45,その他の伝導障害,,,,,,,,,,,,,,,,,,
I46,心停止,,,,,,,,,,,,,,,,,,
I460,蘇生に成功した心停止,,,,,,,,,,,,,,,,,,
I461,心臓性突然死＜急死＞と記載されたもの,,,,,,,,,,,,,,,,,,
I47,発作性頻拍（症）,,,,,,,,,,,,,,,,,,
I48,心房細動及び粗動,,,,,,,,,,,,,,,,,,
I49,その他の不整脈,,,,,,,,,,,,,,,,,,
I50,心不全,,,,,,,,,,,,,,,,,,
I500,うっ血性心不全,,,,,,,,,,,,,,,,,,
I51,心疾患の合併症及び診断名不明確な心疾患の記載,,,,,,,,,,,,,,,,,,
I516,心血管疾患，詳細不明,,,,,,,,,,,,,,,,,,
I520,他に分類される細菌性疾患におけるその他の心臓障害,,,,,,,,,,,,,,,,,,
I521,他に分類されるその他の感染症及び寄生虫症におけるその他の心臓障害,,,,,,,,,,,,,,,,,,
I528,他に分類されるその他の疾患におけるその他の心臓障害,,,,,,,,,,,,,,,,,,
I60,くも膜下出血,,,,,,,,,,,,,,,,,,
I61,脳内出血,,,,,,,,,,,,,,,,,,
I62,その他の非外傷性頭蓋内出血,,,,,,,,,,,,,,,,,,
I63,脳梗塞,,,,,,,,,,,,,,,,,,
I64,脳卒中，脳出血又は脳梗塞と明示されないもの,,,,,,,,,,,,,,,,,,
I65,脳実質外動脈（脳底動脈，頚動脈，椎骨動脈）の閉塞及び狭窄，脳梗塞に至らなかったもの,,,,,,,,,,,,,,,,,,
I653,多発性及び両側性の脳実質外動脈（脳底動脈，頚動脈，椎骨動脈）の閉塞及び狭窄,,,,,,,,,,,,,,,,,,
I66,脳動脈の閉塞及び狭窄，脳梗塞に至らなかったもの,,,,,,,,,,,,,,,,,,
I664,多発性及び両側性の脳動脈の閉塞及び狭窄,,,,,,,,,,,,,,,,,,
I67,その他の脳血管疾患,,,,,,,,,,,,,,,,,,
I68,他に分類される疾患における脳血管障害,,,,,,,,,,,,,,,,,,
I681,他に分類される感染症及び寄生虫症における脳動脈炎,,,,,,,,,,,,,,,,,,
I69,脳血管疾患の続発・後遺症,,,,,,,,,,,,,,,,,,
I694,脳卒中の続発・後遺症，出血又は梗塞と明示されないもの,,,,,,,,,,,,,,,,,,
I70,アテローム＜じゅく＜粥＞状＞硬化（症）,,,,,,,,,,,,,,,,,,
I71,大動脈瘤及び解離,,,,,,,,,,,,,,,,,,
I72,その他の動脈瘤及び解離,,,,,,,,,,,,,,,,,,
I73,その他の末梢血管疾患,,,,,,,,,,,,,,,,,,
I74,動脈の塞栓症及び血栓症,,,,,,,,,,,,,,,,,,
I77,動脈及び細動脈のその他の障害,,,,,,,,,,,,,,,,,,
I78,毛細血管の疾患,,,,,,,,,,,,,,,,,,
I79,他に分類される疾患における動脈，細動脈及び毛細血管の障害,,,,,,,,,,,,,,,,,,
I792,他に分類される疾患における末梢血管症＜アンギオパシー＞,,,,,,,,,,,,,,,,,,
I80,静脈炎及び血栓（性）静脈炎,,,,,,,,,,,,,,,,,,
I82,その他の静脈の塞栓症及び血栓症,,,,,,,,,,,,,,,,,,
I83,下肢の静脈瘤,,,,,,,,,,,,,,,,,,
I85,食道静脈瘤,,,,,,,,,,,,,,,,,,
I859,出血を伴わない食道静脈瘤,,,,,,,,,,,,,,,,,,
I86,その他の部位の静脈瘤,,,,,,,,,,,,,,,,,,
I87,静脈のその他の障害,,,,,,,,,,,,,,,,,,
I88,非特異性リンパ節炎,,,,,,,,,,,,,,,,,,
I89,リンパ管及びリンパ節のその他の非感染性障害,,,,,,,,,,,,,,,,,,
I95,低血圧（症）,,,,,,,,,,,,,,,,,,
I97,循環器系の処置後障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
I979,循環器系の処置後障害，詳細不明,,,,,,,,,,,,,,,,,,
I98,他に分類される疾患における循環器系のその他の障害,,,,,,,,,,,,,,,,,,
I980,心血管梅毒,,,,,,,,,,,,,,,,,,
I981,他に分類されるその他の感染症及び寄生虫症における心血管障害,,,,,,,,,,,,,,,,,,
I982,他に分類される疾患における出血を伴わない食道静脈瘤,,,,,,,,,,,,,,,,,,
I983,他に分類される疾患における出血を伴う食道静脈瘤,,,,,,,,,,,,,,,,,,
I988,他に分類される疾患における循環器系のその他の明示された障害,,,,,,,,,,,,,,,,,,
I99,循環器系のその他及び詳細不明の障害,,,,,,,,,,,,,,,,,,
X,呼吸器系の疾患（J00－J99）,,,,,,,,,,,,,,,,,,
J01,急性副鼻腔炎,,,,,,,,,,,,,,,,,,
J02,急性咽頭炎,,,,,,,,,,,,,,,,,,
J03,急性扁桃炎,,,,,,,,,,,,,,,,,,
J04,急性喉頭炎及び気管炎,,,,,,,,,,,,,,,,,,
J05,急性閉塞性喉頭炎［クループ］及び喉頭蓋炎,,,,,,,,,,,,,,,,,,
J06,多部位及び部位不明の急性上気道感染症,,,,,,,,,,,,,,,,,,
J068,多部位のその他の急性上気道感染症,,,,,,,,,,,,,,,,,,
J09,特定のインフルエンザウイルスが分離されたインフルエンザ,,,,,,,,,,,,,,,,,,
J10,その他のインフルエンザウイルスが分離されたインフルエンザ,,,,,,,,,,,,,,,,,,
J11,インフルエンザ，インフルエンザウイルスが分離されないもの,,,,,,,,,,,,,,,,,,
J12,ウイルス肺炎，他に分類されないもの,,,,,,,,,,,,,,,,,,
J15,細菌性肺炎，他に分類されないもの,,,,,,,,,,,,,,,,,,
J16,その他の感染病原体による肺炎，他に分類されないもの,,,,,,,,,,,,,,,,,,
J170,他に分類される細菌性疾患における肺炎,,,,,,,,,,,,,,,,,,
J171,他に分類されるウイルス性疾患における肺炎,,,,,,,,,,,,,,,,,,
J172,真菌症における肺炎,,,,,,,,,,,,,,,,,,
J173,寄生虫症における肺炎,,,,,,,,,,,,,,,,,,
J178,他に分類されるその他の疾患における肺炎,,,,,,,,,,,,,,,,,,
J18,肺炎，病原体不詳,,,,,,,,,,,,,,,,,,
J20,急性気管支炎,,,,,,,,,,,,,,,,,,
J21,急性細気管支炎,,,,,,,,,,,,,,,,,,
J30,血管運動性鼻炎及びアレルギー性鼻炎＜鼻アレルギー＞,,,,,,,,,,,,,,,,,,
J303,その他のアレルギー性鼻炎＜鼻アレルギー＞,,,,,,,,,,,,,,,,,,
J304,アレルギー性鼻炎＜鼻アレルギー＞，詳細不明,,,,,,,,,,,,,,,,,,
J31,慢性鼻炎，鼻咽頭炎及び咽頭炎,,,,,,,,,,,,,,,,,,
J32,慢性副鼻腔炎,,,,,,,,,,,,,,,,,,
J33,鼻ポリープ,,,,,,,,,,,,,,,,,,
J34,鼻及び副鼻腔のその他の障害,,,,,,,,,,,,,,,,,,
J35,扁桃及びアデノイドの慢性疾患,,,,,,,,,,,,,,,,,,
J37,慢性喉頭炎及び慢性喉頭気管炎,,,,,,,,,,,,,,,,,,
J38,声帯及び喉頭の疾患，他に分類されないもの,,,,,,,,,,,,,,,,,,
J39,上気道のその他の疾患,,,,,,,,,,,,,,,,,,
J41,単純性慢性気管支炎及び粘液膿性慢性気管支炎,,,,,,,,,,,,,,,,,,
J43,肺気腫,,,,,,,,,,,,,,,,,,
J44,その他の慢性閉塞性肺疾患,,,,,,,,,,,,,,,,,,
J45,喘息,,,,,,,,,,,,,,,,,,
J450,アレルギー性喘息を主とする疾患,,,,,,,,,,,,,,,,,,
J451,非アレルギー性喘息,,,,,,,,,,,,,,,,,,
J458,混合型喘息,,,,,,,,,,,,,,,,,,
J46,喘息発作重積状態,,,,,,,,,,,,,,,,,,
J47,気管支拡張症,,,,,,,,,,,,,,,,,,
J62,珪酸を含む粉じん＜塵＞によるじん＜塵＞肺（症）,,,,,,,,,,,,,,,,,,
J63,その他の無機粉じん＜塵＞によるじん＜塵＞肺（症）,,,,,,,,,,,,,,,,,,
J638,その他の明示された無機粉じん＜塵＞によるじん＜塵＞肺（症）,,,,,,,,,,,,,,,,,,
J66,特異的な有機粉じん＜塵＞による気道疾患,,,,,,,,,,,,,,,,,,
J67,有機粉じん＜塵＞による過敏性肺臓炎,,,,,,,,,,,,,,,,,,
J68,化学物質，ガス，フューム及び蒸気の吸入による呼吸器病態,,,,,,,,,,,,,,,,,,
J69,固形物及び液状物による肺臓炎,,,,,,,,,,,,,,,,,,
J70,その他の外的因子による呼吸器病態,,,,,,,,,,,,,,,,,,
J81,肺水腫,,,,,,,,,,,,,,,,,,
J84,その他の間質性肺疾患,,,,,,,,,,,,,,,,,,
J85,肺及び縦隔の膿瘍,,,,,,,,,,,,,,,,,,
J86,膿胸（症）,,,,,,,,,,,,,,,,,,
J91,他に分類される病態における胸水,,,,,,,,,,,,,,,,,,
J92,胸膜斑＜プラーク＞,,,,,,,,,,,,,,,,,,
J93,気胸,,,,,,,,,,,,,,,,,,
J94,その他の胸膜病態,,,,,,,,,,,,,,,,,,
J95,処置後呼吸器障害，他に分類されないもの,,,,,,,,,,,,,,,,,,
J959,処置後の呼吸器障害，詳細不明,,,,,,,,,,,,,,,,,,
J96,呼吸不全，他に分類されないもの,,,,,,,,,,,,,,,,,,
J98,その他の呼吸器障害,,,,,,,,,,,,,,,,,,
J990,リウマチ性肺疾患（M05.1†）,,,,,,,,,,,,,,,,,,
J991,その他のびまん＜広汎＞性結合組織障害における呼吸器障害,,,,,,,,,,,,,,,,,,
J998,他に分類されるその他の疾患における呼吸器障害,,,,,,,,,,,,,,,,,,
XI,消化器系の疾患（K00－K93）,,,,,,,,,,,,,,,,,,
K00,歯の発育及び萌出の障害,,,,,,,,,,,,,,,,,,
K01,埋伏歯,,,,,,,,,,,,,,,,,,
K02,う＜齲＞蝕,,,,,,,,,,,,,,,,,,
K020,エナメル質に限局したう＜齲＞蝕,,,,,,,,,,,,,,,,,,
K021,象牙質う＜齲＞蝕,,,,,,,,,,,,,,,,,,
K022,セメント質う＜齲＞蝕,,,,,,,,,,,,,,,,,,
K024,う＜齲＞蝕による歯の破折＜odontoclasia＞,,,,,,,,,,,,,,,,,,
K028,その他のう＜齲＞蝕,,,,,,,,,,,,,,,,,,
K03,歯の硬組織のその他の疾患,,,,,,,,,,,,,,,,,,
